id,input_text,raw_comment,raw_title,cleaned_comment,cleaned_title,source_platform,source_url,post_id,video_id,timestamp,username,likes,replies_count,char_length,word_count,has_emoji,topic,label,note,labeler,confidence,is_hate_keyword,sampling_strategy
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTg0MjQ0MzQwNjM1Mjk5Nw==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> <person> khỏi đi mày",Thôi Thôi khỏi đi mày,"Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!",<person> khỏi đi mày,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTg0MjQ0MzQwNjM1Mjk5Nw==,,2025-10-25 22:19:28+00:00,user_eb9e506853,0,0,20,4,False,regional discrimination,0,,,,True,hate_keyword
b40a1515cc11,"<person> <person>, <person> <person> </s> nhưng vấn đề là tu tưởng của nó lây lan bạn ơi. nó đăng kun đăng điên không ai quan tâm không ai nghe theo thì kệ nó, nhưng nó thu hút được nh người theo tư tưởng của nó cơ","Nhưng vấn đề là tu tưởng của nó lây lan bạn ơi. nó đăng kun đăng điên ko ai quan tâm ko ai nghe theo thì kệ nó, nhưng nó thu hút được nh người theo tư tưởng của nó cơ","Nhân Phẩm Mình Bị Bôi Nhọ, Tất Nhiên Mình Không Để Yên",,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
dab67468b171,"lgbt đã thực sự thua pha này. </s> 85 500 skin giàu ? clone tôi chơi cũng 3-500 skin con mẹ nó rồi , vãi lồn tư duy gì đấy","8:05  =)) 500 skin = giàu ? Clone t chơi cũng 3-500 skin cmnr , vl tư duy gì đấy",lgbt đã thực sự thua pha này...,,,Youtube,,,,,,0,0,0,0,False,,1,,,,True,hate_keyword
0e531819a0ce,"<person> my20s <person> <person> sinh đức </s> vãi lồn thề, quả này chất vãi lồn, đúng kiểu dân sách vở bôk nhau","vl thề, quả này chất vl, đúng kiểu dân sách vở bôk nhau :))",Thạch Trang my20s: Bộ Mặt Thật Của Nàng Thơ Du Học Sinh Đức,,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTQ2ODg0MTA1NDIyNjY1Mw==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> địt mẹ mày cơm không ăn ăn cức",Đm mày cơm không ăn ăn cức,"Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!",địt mẹ mày cơm không ăn ăn cức,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTQ2ODg0MTA1NDIyNjY1Mw==,,2025-10-26 11:26:59+00:00,user_b46a12fbe4,0,0,30,8,False,regional discrimination,1,,,,True,hate_keyword
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzY4NDMwMzI4NDIwOTExOA==,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> thằng bố. đi ăn cỗ họ cũng leo lên mâm trênnổ như ai,Thằng bố. đi ăn cỗ họ cũng leo lên mâm trên😱nổ như ai😂🤣,Vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân😘🏳️‍🌈,thằng bố. đi ăn cỗ họ cũng leo lên mâm trênnổ như ai,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính,Facebook,,Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzY4NDMwMzI4NDIwOTExOA==,,2025-05-16 05:10:45+00:00,user_f41d8b7930,0,0,52,13,True,gender-lgbtq,0,,,,True,hate_keyword
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTk1MDQxODEyNTg1MzU2Nw==,cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> giống con lồn vo anh trai tôi,Giống con lol vo a trai tui,Cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. Mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về #reels #viral #xuhuong #MultiTV,giống con lồn vo anh trai tôi,cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về,Facebook,,Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTk1MDQxODEyNTg1MzU2Nw==,,2025-11-01 08:39:38+00:00,user_d47c554d1d,0,0,29,7,False,drama,1,,,,True,hate_keyword
f921f1bf6171,cuộc sống ven rừng u minh |du lịch ẩm thực cà mau <person> </s> cái lúc ông nhỏ chôm bánh xèo bất chợt tôi cười như điên . nhớ hồi nhỏ tôi là chúa trong những phi vụ như thế này,"cái lúc ông nhỏ chôm bánh xèo bất chợt tui cười như điên ....nhớ 
hồi nhỏ tui là chúa trong những phi vụ như thế này",Cuộc sống ven rừng U Minh |Du lịch ẩm thực Cà Mau Miền Tây,,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMjI0NTk3OTM2NTkwMDQwMw==,cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> thằng mọi này nhìn cũng biết là dân chơi sứ tọc đó đừng về với thằng này có khi mất mạng đó em tọc à .,Thằng mọi này nhìn cũng biết là dân chơi sứ tọc đó đừng về với thằng này có khi mất mạng đó em tọc à .,Cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. Mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về #reels #viral #xuhuong #MultiTV,thằng mọi này nhìn cũng biết là dân chơi sứ tọc đó đừng về với thằng này có khi mất mạng đó em tọc à .,cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về,Facebook,,Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMjI0NTk3OTM2NTkwMDQwMw==,,2025-10-31 16:26:22+00:00,user_32c99529dd,0,0,102,26,False,drama,1,,,,True,hate_keyword
38e74625b1ac,"awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> ê nhạc nó hay vãi cả lồn, đúng ngu tôi hôn","Ê nhạc nó hay vcl, đúng gu t😘🔥",Awai x @wingofficial9555  - BODY SHAMING ? (ft. Trà Bông) | VISUALIZER MV,"ê nhạc nó hay vãi cả lồn, đúng ngu tôi hôn",awai x <user> - body shaming ? (ft. <person>) | visualizer mv,YouTube,,,r2jaje7IuHs,,user_anonymous,0,0,42,11,True,body-shaming,0,,,,True,hate_keyword
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTQ2MzIxMDA2NDc0NjkxNg==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> mầy không bao giờ liếm miếng lại đâu mày nói mạnh lắm mà vô ăn cơm tù đi con",Mầy không bao giờ  liếm miếng lại đâu mày nói mạnh lắm mà vô ăn cơm tù đi con,"Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!",mầy không bao giờ liếm miếng lại đâu mày nói mạnh lắm mà vô ăn cơm tù đi con,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTQ2MzIxMDA2NDc0NjkxNg==,,2025-10-26 03:51:59+00:00,user_004360d410,0,0,76,19,False,regional discrimination,1,,,,True,hate_keyword
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEzMDQ0NDYzMzc4NzYyNTY=,thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> 1 thằng hát .1 thằng hò . đúng là 1 lũ.,1 thằng hát ...1 thằng hò ...đúng là 1 lũ..,Thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở Dĩ An.,1 thằng hát .1 thằng hò . đúng là 1 lũ.,thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an.,Facebook,,Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEzMDQ0NDYzMzc4NzYyNTY=,,2025-09-08 22:59:14+00:00,user_3aecefe87f,0,0,39,11,False,social issue - pbvm ,0,,,,True,hate_keyword
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNDE3MzMzNDkxNjI4NzY1MA==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> cần nghiêm khắc trừng trị những kẻ phá hoại chia rẻ đất nước",Cần nghiêm khắc trừng trị những kẻ phá hoại chia rẻ đất nước,"Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!",cần nghiêm khắc trừng trị những kẻ phá hoại chia rẻ đất nước,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNDE3MzMzNDkxNjI4NzY1MA==,,2025-10-26 09:07:58+00:00,user_e287a351fc,0,0,60,13,False,regional discrimination,0,,,,True,hate_keyword
5a069ace032d,"livestream set thánh ca remix - đi ngọc quý | <person> tgp sài gòn 2025 | <person> </s> <person> kính mừng nếu không có nhạc thì hay , chứ hát chúa chịu đóng đinh mà giới trẻ nhảy quay cuồng như điên thì không còn là tôn nghiêm nữa, đọc kinh mà ho hết như quỉ dữ thì chẳng có suy ngẫm được, rồi loạn ma quỉ nó bày mưu tính kế rất tinh vì , cầu nguyện mà ho hét nhảy như khùng thì bất xứng lắm , qui mà hát thì hay hơn mọi người ạ","Hát Kinh kính mừng nếu không có nhạc thì hay , chứ hát Chúa chịu đóng đinh mà giới trẻ nhảy quay cuồng như điên thì không còn là tôn nghiêm nữa, đọc kinh mà ho hết như quỉ dữ thì chẳng có suy ngẫm được,roi loạn ma quỉ nó bày mưu tính kế rất tinh vi , cầu nguyện mà ho hét nhảy như khùng thì bất xứng lắm ,qui mà hát thì hay hơn MN ạ",LIVE SET  THÁNH CA REMIX - DJ NGỌC QUÝ | Đại Hội Giới Trẻ TGP Sài Gòn 2025 | Lòng Bừng Cháy,,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
b95335119465,"<person> <person>, <person> <person> </s> bà này hài vãi cả lồn",Bà này hài vcl😂😂,"Nhân Phẩm Mình Bị Bôi Nhọ, Tất Nhiên Mình Không Để Yên",,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
c73b602f7d00,"yêu trong hận | full | web drama hay nhất | lgbt flim | transguy </s> má s ghét bà mai vợ chồng từ diễn biến tâm lý tới cách diễn, xem mắc mệt. còn tổng tài yunbin diễn cái nét ngu ngơ iq thấp ghê chuyện gì cũng để lũ bạn gquyet, tích cách thì chiếm hữu ái kỷ, mình ngủ với nhiều người thì được còn người khác thì không. khùng","má s ghét bà Mai vc :) từ diễn biến tâm lý tới cách diễn, xem mắc mệt. Còn tổng tài yunbin diễn cái nét ngu ngơ iq thấp ghê :)) chuyện gì cũng để lũ bạn gquyet, tích cách thì chiếm hữu ái kỷ, mình ngủ với nhiều người thì dc còn ng khác thì k. Khùng",YÊU TRONG HẬN | FULL | WEB DRAMA HAY NHẤT | LGBT FLIM | TRANS-GUY,,,Youtube,,,,,,0,0,0,0,False,,1,,,,True,hate_keyword
72d3f8526514,<person> không còn vui nữa </s> thật giờ toàn khoe sống heathy chứ chả khoe ăn tôm hùm như lũ 3 que nữa,Thật giờ toàn khoe sống heathy chứ chả khoe ăn tôm hùm như lũ 3 que nữa,Mạng Xã Hội không còn vui nữa,,,Youtube,,,,,,0,0,0,0,False,,2,,,,True,hate_keyword
89a0961cdc5d,tại sao lgbt lại bị ghét đến vậy ? </s> rồi thằng làm video này sẽ bị quả báo nặng vì bôi nhọ người khác.,Rồi thằng làm video này sẽ bị quả báo nặng vì bôi nhọ người khác.,Tại sao LGBT lại bị ghét đến vậy ?,,,Youtube,,,,,,0,0,0,0,False,,1,,,,True,hate_keyword
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzEwNDY1MDEwMDczNDE5NDU=,hai thanh niên đại học là lối chửi bới cựu chiến binh </s> một lũ mắt giay mở hon cáo chồn nhất là con áo đỏ,Một lũ mắt giay  mở hon cáo chồn nhất là con áo đỏ,Hai thanh niên đh là lối chửi bới cựu chiến binh,một lũ mắt giay mở hon cáo chồn nhất là con áo đỏ,hai thanh niên đại học là lối chửi bới cựu chiến binh,Facebook,,Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzEwNDY1MDEwMDczNDE5NDU=,,2025-05-02 06:08:08+00:00,user_a4b0edf6b7,0,0,49,13,False,drama influencer - chửi bới cự chiến binh  30-4 ,1,,,,True,hate_keyword
baa7755f473d,"lgbt đã thực sự thua pha này. </s> acn ông nên đọc commen ở video này của ông vì bên dưới sẽ và đang lại có thánh chiến sảy ra rồi, chắc những cuộc chiến này còn lâu mới kết thúc, thôi tôi phải đi giết goblin đây, cả mấy thk làng gốm dám khịa đểu lôi anime của chúng ta ra mà chửi nữa, đáng bị cắt cổ","ACN ông nên đọc commen ở video này của ông vì bên dưới sẽ và đang lại có thánh chiến sảy ra rồi, chắc những cuộc chiến này còn lâu mới kết thúc, thôi tôi phải đi giết goblin đây, cả mấy thk làng gốm dám khịa đểu lôi anime của chúng ta ra mà chửi nữa, đáng bị cắt cổ💪🗿",lgbt đã thực sự thua pha này...,,,Youtube,,,,,,0,0,0,0,False,,2,,,,True,hate_keyword
b9c71b8f7b0d,bóc phốt monalisa ? </s> rảnh vãi lồn,Rảnh vl,bóc phốt monalisa ?,,,Youtube,,,,,,0,0,0,0,False,,1,,,,True,hate_keyword
1ba54eeb9634,<person> không còn vui nữa </s> cái lồn mẹ xem xobg mới để ý qc dài vãi lồn,clm xem xobg mới để ý qc dài vl,Mạng Xã Hội không còn vui nữa,,,Youtube,,,,,,0,0,0,0,False,,1,,,,True,hate_keyword
b9c604cfc927,"cặp đôi ninh - dương gây sốt khi bán 2,8tr/vé cho fan meeting. </s> tao đéo quan tâm !",Tao đéo quan tâm !,"Cặp đôi Ninh - Dương gây sốt khi bán 2,8tr/vé cho fan meeting.",tao đéo quan tâm !,"cặp đôi ninh - dương gây sốt khi bán 2,8tr/vé cho fan meeting.",YouTube,,,DhAYS8zOSMA,,user_anonymous,0,0,18,5,False,gender,1,,,,True,hate_keyword
42174cc97be4,"<person> <person>, <person> <person> </s> sao thằng đó như sống dưới đấy sông vây ta nói như thương ngu 27t đó thì 1 thương 17 tuỏi như em con biết nó nói vậy là nói luôn con vợ với mẹ của mình luôn ròi",sao thằng đó như sống dưới đấy sông vây ta :)) nói như thg ngu 27t đó thì 1 thg 17 tuỏi như e  con biết nó nói vậy là nói luôn con vợ với mẹ của mình luôn ròi :)),"Nhân Phẩm Mình Bị Bôi Nhọ, Tất Nhiên Mình Không Để Yên",,,Youtube,,,,,,0,0,0,0,False,,1,,,,True,hate_keyword
0bee525ef90c,<person> my20s <person> <person> sinh đức </s> không nghĩ <person> anh của tôi lại không ngại va chạm như thế nào . cơ mà tôi thích đó. ha nói hết những gì tôi nghĩ lâu nay về vài vlogger đéo hiểu sao rồi,Không nghĩ Yobae Hải Anh của t lại không ngại va chạm ntn 😂. Cơ mà t thích đó. HA nói hết những gì t nghĩ lâu nay về vài vlogger dhs rồi,Thạch Trang my20s: Bộ Mặt Thật Của Nàng Thơ Du Học Sinh Đức,,,Youtube,,,,,,0,0,0,0,False,,0,,,,True,hate_keyword
ca905a53dc34,tiktoker quấy rối nơi công cộng và scam tiền (mr bích việt nam) </s> làm ít thì vui làm nhiều thì dở vãi lồn,Làm ít thì vui Làm nhiều thì dở vãi lìn,Tiktoker quấy rối nơi công cộng và scam tiền (mr bích vn),,,Youtube,,,,,,0,0,0,0,False,,1,,,,True,hate_keyword
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTM2MTgzODE4ODY4MDczOA==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> không ai tha thứ cho mày",Không ai tha thứ cho mày,"Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!",không ai tha thứ cho mày,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTM2MTgzODE4ODY4MDczOA==,,2025-10-26 04:53:31+00:00,user_9e274cb5e2,0,0,24,6,False,regional discrimination,0,,,,True,hate_keyword
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTEzMjk5MzQ5MjMxMzE1NQ==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> tưởng anh hùng rơm , bố mẹ nuôi ăn học nuôi con vật còn hơn","Tưởng anh hùng rơm  , bố mẹ nuôi ăn học  nuôi con vật còn hơn","Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!","tưởng anh hùng rơm , bố mẹ nuôi ăn học nuôi con vật còn hơn","phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTEzMjk5MzQ5MjMxMzE1NQ==,,2025-10-26 06:30:34+00:00,user_2365866a6a,0,0,59,15,False,regional discrimination,1,,,,True,hate_keyword
523c2a18b21e,<person> gì ? </s> dưa leo thì chỉ nên làm 1 món đồ chơi giới tính thay vì làm youtube bởi vậy nên thằng dưa leo đó làm vid toàn phân biệt,Dưa leo thì chỉ nên làm 1 món đồ chơi giới tính thay vì làm youtube bởi vậy nên thằng dưa leo đó làm vid toàn phân biệt,Parky Có Nghĩa Là Gì ?,dưa leo thì chỉ nên làm 1 món đồ chơi giới tính thay vì làm youtube bởi vậy nên thằng dưa leo đó làm vid toàn phân biệt,<person> gì ?,YouTube,,,Be4vLMW8ers,,user_anonymous,0,0,119,28,False,regional discrimination!,0,,,,True,hate_keyword
