input_text,label
vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàngnghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> đúng mấy thằng khối phân lớn này nên tử hình,2
vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng‼ nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> sao tôi thù mấy cái thứ côn đồ chạy xe phân khối thế không biết,1
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> tha cho may rồi đó nhưng phải nhốt may mười năm níu không thì hai mươi năm thì sao. thôi may chửi cái mặc của may lộ rõ nét khinh bi xem thường người ta lầm mà ll",0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> loại vô ý thức còn há mõm ra để cười được,1
"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> tao lạ gì. năm 2018 đi quán gần phố . ăn tô phở giá niêm yết rõ luôn 35k nhé. lúc ra tính tiền 40k, tôi hỏi vu vơ sao lại hơn 5k thì bảo tại ""cho nhiều hơn tí"". trong khi ăn thì khách tô nào cũng như tô nào 5k thì tất nhiên đ' đáng để gọi công an. nhưng 1 khách người 5k, ngày hơn chục khách là được 50k rồi đấy. ez kiếm tiền là dễ",0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> xăm trỗ,0
"awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> macdonal, jolibee, burger king,. tài trợ cho video",0
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> xong một thế hệ cái đậu xanh gì vậy,2
vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng‼ nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> tránh làm sao được ! nó phi như thế nào người đằng trước giật mìh ấy em,0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> đặc sản ngoài đó,0
video cận cảnh <person> hút shisha vào tối 3/9 bất chấp lệnh cấm của nhà nước </s> mất dạy tưởng mình hài,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> cho mày đi tu hoặc tử hình luôn cũng được",0
"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> dưng bị nhột hả bạn rõ ràng bà bán sửa lời giá niêm yết như vậy rồi có lẻ bạn cố tình không muốn nghe hay sao à",0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> y thuc con ruoi,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> mv này hợp với em này em,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> cứu pót,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> mih cos th được không ạ.,0
2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> chơi dao có ngày đứt tay. hại người có ngày mình sẽ bị hại lại. bớt cái thói ngang tàng đi.,0
thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> mỉa nó bắc kỳ chó vào nam phá hoại không,2
"dấu chấm hết cho tiktoker ""đớp"" 40 triệu tiền từ thiện </s> không lo làm ăn, làm từ thiện để nhanh có tiền",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> ối giời ơi ối giời ơi",0
awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> ráp không vão dở vãi ò,1
"cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> đúng rồi! chồng mình ghen đến mức không cho mình đi làm, cứ ghen tuông vớ vẩn là đấm đá chửi tục “đ* chó” con đ* lồn …. rồi đuổi tôi đi trong đêm không cho mang gì hết, cả xóm ai cũng biết mà không dám can do nó cầm dao đe dọa, thậm chí nó đòi li vậy cho thoải mái nhưng hôm sau bảo đi làm đơn thì làm lơ không muốn li đi. tôi bỏ đi thì năn nỉ vì con cái đồ…. rôi vì yêu tôi quá. giờ chán quá chỉ mong nó ngoại tình thật",1
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> đồ chó bỏ đi,1
"1 đoạn video đang lan truyền trên threads quay lại cảnh người nào đó đã chạy tốc độ cực cao hơn 100 km/giờ trong khu vực nội thành đã thế xe không gương, vượt ẩu, chạy vào làn ô tô nữa. </s> tông cột điện để cả xóm “mất mạng” à đề xuất lao mẹ xuống cống để giảm thật hại tối đa cho xã hội",2
<person> | <person> ngượng đỏ mặt với thẻ đen vip </s> chồng mình đi làm có tiền cũng đưa mình,0
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> con gái sai là đổ lỗi. muôn thuở,0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> con đẹp trai chứ không phải là bụi đòi mà con lên vdxuc phạm không phải riêng miền nam mà cả nước đang giận nhất là vùng bị lụt lút trông ai giúp đó thì làm vậy ai mà muốn giúp nữa bất cứ người nào mà kêu ngạo cũng phải lên án",0
"2 báo thủ thông chốt làm 1 chiến sĩ cscđ chấn thương sọ não </s> mày là nhóc mà phải gọi bọn nó là anh chứ, với lại nên bỏ tù để lũ chúng nó chiuh sự khổ cực",2
cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> chắc cùng 1 ruột,0
vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàng‼ nghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> vội về ra mắt thì phải,0
nữ sinh bật khóc khi lực lượng cảnh sát giao thông thông báo mức phạt với lỗi vượt đèn đỏ là 5 triệu đồng và trừ 4 điểm giấy phép lái xe. </s> thanhthai nguyen,0
"<person> đi từ thiện như mở megalive, làm gì cũng nói lớn sợ mic không thu tiếng </s> quá quá lố thật sự, lướt facebook thấy là lướt nhanh vì thấy diễn quá",0
"cặp đôi ninh - dương gây sốt khi bán 2,8tr/vé cho fan meeting. </s> lối sống bệnh hoạn lạc lòi và thằng tuấn tiền tỷ này nó cũng bệnh hoạn theo lũ này luôn",2
" </s> ​​ tôi bảo bắt phải bỏ từ béo thay bằng chubby chỗ nào? đọc hiểu của ông có vấn đề à? sao trên lại chê ngkhac rồi dưới chính mình lại đọc hiểu sai? còn về bao nhiêu đứa xửng cồ lên, vậy thì tôi xửng cồ lên với việc này chưa? thứ duy nhất tôi tranh luận là phân biệt rõ béo và chubby. chứ đã xửng cồ lên miệt thị đâu? lỗi vào làm luận điểm nghe buồn cười ấy. việc tôi đùa với đám bạn bằng từ béo có liên quan đấy. nó thể hiện rằng bản thân từ béo không có gì xấu cả. giữ ý lịch sự hay không tùy vào từng người và không ai lôi cái văn hoá cá nhân ra để biện hộ cả. còn tôi nói thực, bọn miệt thị đã không ưa rồi thì dù ông có xưng là chubby hay không thì vẫn thế. chúng nó đâu cần gọi thô là béo phì, chúng nó nói cẩn thận bị nuốt luôn đấy. cái kiểu miệt thị nó đâu cần dùng từ béo, nhiều từ miệt thị khác đầy ra.",0
"trăm năm tình viên mãn, bạc đầu nghĩa phu thê </s> mất giống hay không em không biết chứ em thấy chị vô duyên lắm. thời này còn quan niệm đó thì quay lại thời phong kiến mà ở. ở đời chưa biết được chuyện gì đâu.",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> thấy công ăn bắt rồi mà",0
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> nếu có cũng chấp nhận thôicó gì mà chê cười,0
"vụ xe phân khối lớn đâm vào đôi bạn trẻ trên phố <person> video hành trình ghi lại cảnh chiếc bmw phóng vơi tốc độ kinh hoàngnghe tiếng người bạn trai ôm bạn gái bị đứt lìa chân khóc thảm. </s> please, bạn đang nói như kiểu vì có những kẻ dít người, mà yêu cầu nhà nước cấm dao vậy. xe phân khối lớn hay con dao thì nó vẫn là một món vật vô tri mà thôi, vấn đề mấu chốt vẫn nằm ở mục đích và cách thức sử dụng của người sở hữu chúng, chứ không thể vì một vụ việc tiêu cực mà biến một món vật làm con dê gánh tội được.",0
 </s> thuỳ má ngu à má,1
"cặp đôi ninh - dương gây sốt khi bán 2,8tr/vé cho fan meeting. </s> tuấn lại đưa mồm đi xa và cổ súy cho đồng tính luyến ái nữa rồi",2
"1 đoạn video đang lan truyền trên threads quay lại cảnh người nào đó đã chạy tốc độ cực cao hơn 100 km/giờ trong khu vực nội thành đã thế xe không gương, vượt ẩu, chạy vào làn ô tô nữa. </s> nam đâm vào giải phân cách cứng lại phải rào đường để đo đạc rồi kẹt xe à, đâm vào cái nghĩa địa nào đó để các cụ gọi nó về luôn khỏi mời thầy cúng",0
"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> đâp chêt mẹ đi ăn nói khôn nan",1
vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> đéo hiểu sao lại cưới kiểu này . tôi phản đối kịch liệt và có thành kiến với kiểu này,2
"cay đắng cảnh anh chồng bắt quả tang vợ lén lút ngoại tình. mặc cho quỳ gối van xin hết lời nhưng chị vợ nhất quyết không về </s> sai , sao phải lạy nó , nhục thế , hèn thế",1
"awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> comment toàn bọn tiêu chuẩn kép, dell ai đụng vào mình mà cứ vô nói điện thoại nặng, dùng nokia đi",1
"thật đáng lên án hành động vứt rác bừa bãi của một chủ quán ở dĩ an. </s> thế tụi nó đi tới đâu là loạn hết, tài nguyên cũng phá banh hết.",2
"boy phố ""gãy cánh"" ngay trước mặt </s> chết khiếp",2
 </s> nghỉ học thì có lo. cần gì ba mẹ lo,0
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> vãi lồn má,1
official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> vãi cả lồn chịu hám fame đấy mức đấy,1
awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> nhạc như lồn luôn lại còn phải load mấy tiếng mới vào được video,1
"<person> đi từ thiện như mở megalive, làm gì cũng nói lớn sợ mic không thu tiếng </s> các bạn nào không thích cách nhân làm xin đừng xem , nhân quay clips này để người nhật họ xem người việt nam giúp nhau lúc khó khăn hoạn nạn .",0
